fecha,valor,indicador,region
2016-08-13,618.083966,Demanda,ceuta
2016-08-14,634.293631,Demanda,castilla la mancha
2016-08-15,725.863746,Demanda,castilla y leon
2016-08-16,742.2688499999999,Demanda,comunidad de madrid
2016-08-17,753.826937,Demanda,la rioja
2016-08-18,759.782417,Demanda,comunidad de madrid
2016-08-19,703.791583,Demanda,baleares
2016-08-20,641.309798,Demanda,peninsular
2016-08-21,762.760617,Demanda,region de murcia
2016-08-22,783.001233,Demanda,pais vasco
2016-08-23,780.686398,Demanda,extremadura
2016-08-24,773.7092210000001,Demanda,region de murcia
2016-08-25,773.725147,Demanda,andalucia
2016-08-26,707.641549,Demanda,cantabria
2016-08-27,667.416359,Demanda,ceuta
2016-08-28,796.215291,Demanda,comunidad de navarra
2016-08-29,800.5025579999999,Demanda,cataluña
2016-08-30,801.02291,Demanda,castilla y leon
2016-08-31,803.389649,Demanda,canarias
2016-09-01,809.913744,Demanda,pais vasco
2016-09-02,736.925654,Demanda,cataluña
2016-09-03,694.79532,Demanda,la rioja
2016-09-04,842.84651,Demanda,comunidad de madrid
2016-09-05,866.776887,Demanda,cantabria
2016-09-06,858.1460139999999,Demanda,pais vasco
2016-09-07,807.7347659999999,Demanda,region de murcia
2016-09-08,799.280135,Demanda,ceuta
2016-09-09,715.18671,Demanda,andalucia
2016-09-10,661.045075,Demanda,aragon
2016-09-11,791.1915280000001,Demanda,cataluña
2016-09-12,783.754966,Demanda,baleares
2016-09-13,738.149671,Demanda,andalucia
2016-09-14,723.97041,Demanda,region de murcia
2016-09-15,720.649983,Demanda,principado de asturias
2016-09-16,654.478968,Demanda,andalucia
2016-09-17,604.760487,Demanda,pais vasco
2016-09-18,711.885025,Demanda,castilla y leon
2016-09-19,733.659067,Demanda,extremadura
2016-09-20,732.473375,Demanda,extremadura
2016-09-21,738.113746,Demanda,la rioja
2016-09-22,731.463797,Demanda,extremadura
2016-09-23,649.254897,Demanda,comunidad de madrid
2016-09-24,597.556409,Demanda,la rioja
2016-09-25,716.854246,Demanda,aragon
2016-09-26,738.751337,Demanda,cantabria
2016-09-27,739.398371,Demanda,extremadura
2016-09-28,732.205833,Demanda,castilla y leon
2016-09-29,728.2447070000001,Demanda,extremadura
2016-09-30,651.121153,Demanda,aragon
2016-10-01,599.3575330000001,Demanda,baleares
2016-10-02,713.722319,Demanda,principado de asturias
2016-10-03,736.5632049999999,Demanda,comunidad de navarra
2016-10-04,739.209623,Demanda,pais vasco
2016-10-05,734.532619,Demanda,peninsular
2016-10-06,714.6612389999999,Demanda,baleares
2016-10-07,645.857154,Demanda,cataluña
2016-10-08,595.4502759999999,Demanda,peninsular
2016-10-09,702.192053,Demanda,comunidad de valenciana
2016-10-10,708.551978,Demanda,extremadura
2016-10-11,614.952398,Demanda,ceuta
2016-10-12,698.269323,Demanda,cataluña
2016-10-13,700.7255,Demanda,andalucia
2016-10-14,630.819619,Demanda,cataluña
2016-10-15,587.220739,Demanda,comunidad de madrid
2016-10-16,707.1236779999999,Demanda,pais vasco
2016-10-17,725.283946,Demanda,melilla
2016-10-18,723.8329620000001,Demanda,aragon
2016-10-19,722.614729,Demanda,extremadura
2016-10-20,716.440745,Demanda,cataluña
2016-10-21,648.315218,Demanda,castilla la mancha
2016-10-22,602.822429,Demanda,aragon
2016-10-23,711.4989250000001,Demanda,andalucia
2016-10-24,725.03913,Demanda,region de murcia
2016-10-25,722.8458639999999,Demanda,ceuta
2016-10-26,720.29362,Demanda,melilla
2016-10-27,715.101758,Demanda,galicia
2016-10-28,634.7606310000001,Demanda,peninsular
2016-10-29,601.7604660000001,Demanda,baleares
2016-10-30,641.17328,Demanda,castilla y leon
2016-10-31,592.7009499999999,Demanda,baleares
2016-11-01,700.034861,Demanda,cantabria
2016-11-02,714.618903,Demanda,pais vasco
2016-11-03,725.239796,Demanda,galicia
2016-11-04,654.135048,Demanda,ceuta
2016-11-05,599.7810479999999,Demanda,galicia
2016-11-06,726.988501,Demanda,comunidad de valenciana
2016-11-07,759.834872,Demanda,galicia
2016-11-08,758.837182,Demanda,cataluña
2016-11-09,760.570145,Demanda,comunidad de valenciana
2016-11-10,754.886367,Demanda,region de murcia
2016-11-11,676.028351,Demanda,principado de asturias
2016-11-12,624.556818,Demanda,galicia
2016-11-13,745.517292,Demanda,comunidad de valenciana
2016-11-14,768.8767120000001,Demanda,cataluña
2016-11-15,764.875128,Demanda,extremadura
2016-11-16,763.284774,Demanda,aragon
2016-11-17,758.921427,Demanda,comunidad de valenciana
2016-11-18,678.258742,Demanda,region de murcia
2016-11-19,637.187678,Demanda,melilla
2016-11-20,753.839724,Demanda,ceuta
2016-11-21,773.927367,Demanda,castilla y leon
2016-11-22,780.114325,Demanda,extremadura
2016-11-23,783.884245,Demanda,extremadura
2016-11-24,789.820774,Demanda,andalucia
2016-11-25,713.319307,Demanda,extremadura
2016-11-26,658.685061,Demanda,melilla
2016-11-27,771.003798,Demanda,castilla y leon
2016-11-28,790.5724449999999,Demanda,extremadura
2016-11-29,788.671898,Demanda,andalucia
2016-11-30,785.876617,Demanda,region de murcia
2016-12-01,777.112039,Demanda,extremadura
2016-12-02,706.542519,Demanda,castilla la mancha
2016-12-03,655.254736,Demanda,castilla la mancha
2016-12-04,732.588135,Demanda,andalucia
2016-12-05,677.3580209999999,Demanda,region de murcia
2016-12-06,737.830564,Demanda,cantabria
2016-12-07,666.087206,Demanda,melilla
2016-12-08,715.348606,Demanda,melilla
2016-12-09,675.9502,Demanda,comunidad de valenciana
2016-12-10,645.628368,Demanda,extremadura
2016-12-11,769.010839,Demanda,cataluña
2016-12-12,795.442136,Demanda,castilla y leon
2016-12-13,802.70025,Demanda,comunidad de valenciana
2016-12-14,806.79024,Demanda,castilla y leon
2016-12-15,801.2414399999999,Demanda,melilla
2016-12-16,714.042418,Demanda,baleares
2016-12-17,676.3083399999999,Demanda,peninsular
2016-12-18,806.323246,Demanda,cataluña
2016-12-19,810.406693,Demanda,canarias
2016-12-20,802.393776,Demanda,galicia
2016-12-21,789.108615,Demanda,region de murcia
2016-12-22,750.541415,Demanda,comunidad de valenciana
2016-12-23,648.853885,Demanda,principado de asturias
2016-12-24,567.295699,Demanda,comunidad de madrid
2016-12-25,623.100605,Demanda,canarias
2016-12-26,716.94953,Demanda,pais vasco
2016-12-27,725.000592,Demanda,comunidad de madrid
2016-12-28,725.5991580000001,Demanda,cataluña
2016-12-29,724.5216770000001,Demanda,region de murcia
2016-12-30,667.164602,Demanda,ceuta
2016-12-31,598.777485,Demanda,canarias
2017-01-01,737.399953,Demanda,comunidad de madrid
2017-01-02,790.1819760000001,Demanda,la rioja
2017-01-03,787.4000209999999,Demanda,baleares
2017-01-04,755.093902,Demanda,region de murcia
2017-01-05,647.77164,Demanda,canarias
2017-01-06,705.200674,Demanda,cantabria
2017-01-07,694.0802630000001,Demanda,cantabria
2017-01-08,821.9103299999999,Demanda,comunidad de navarra
2017-01-09,846.224728,Demanda,pais vasco
2017-01-10,824.245639,Demanda,comunidad de madrid
2017-01-11,815.386868,Demanda,cataluña
2017-01-12,811.110239,Demanda,region de murcia
2017-01-13,747.715593,Demanda,canarias
2017-01-14,703.889662,Demanda,andalucia
2017-01-15,824.373113,Demanda,canarias
2017-01-16,847.79777,Demanda,cantabria
2017-01-17,884.98452,Demanda,castilla la mancha
2017-01-18,888.001932,Demanda,extremadura
2017-01-19,866.315684,Demanda,castilla la mancha
2017-01-20,770.045766,Demanda,cantabria
2017-01-21,712.918725,Demanda,canarias
2017-01-22,836.8125620000001,Demanda,peninsular
2017-01-23,843.533481,Demanda,melilla
2017-01-24,848.770002,Demanda,principado de asturias
2017-01-25,856.403657,Demanda,canarias
2017-01-26,842.428081,Demanda,principado de asturias
2017-01-27,743.67398,Demanda,pais vasco
2017-01-28,689.5876509999999,Demanda,cantabria
2017-01-29,798.149713,Demanda,comunidad de madrid
2017-01-30,798.037782,Demanda,cantabria
2017-01-31,796.445506,Demanda,principado de asturias
2017-02-01,800.036205,Demanda,comunidad de valenciana
2017-02-02,789.355647,Demanda,pais vasco
2017-02-03,706.1021189999999,Demanda,baleares
2017-02-04,659.565875,Demanda,cantabria
2017-02-05,777.1536239999999,Demanda,canarias
2017-02-06,783.937826,Demanda,la rioja
2017-02-07,793.0186040000001,Demanda,principado de asturias
2017-02-08,801.5438780000001,Demanda,castilla la mancha
2017-02-09,810.352774,Demanda,ceuta
2017-02-10,736.084836,Demanda,cataluña
2017-02-11,678.862766,Demanda,comunidad de navarra
2017-02-12,785.841799,Demanda,ceuta
2017-02-13,788.796954,Demanda,la rioja
2017-02-14,775.997157,Demanda,pais vasco
2017-02-15,778.586428,Demanda,comunidad de madrid
2017-02-16,772.1980159999999,Demanda,canarias
2017-02-17,701.068722,Demanda,principado de asturias
2017-02-18,650.002868,Demanda,comunidad de valenciana
2017-02-19,763.104063,Demanda,peninsular
2017-02-20,773.555684,Demanda,ceuta
2017-02-21,769.927659,Demanda,baleares
2017-02-22,774.783049,Demanda,comunidad de madrid
2017-02-23,768.733485,Demanda,extremadura
2017-02-24,689.257508,Demanda,melilla
2017-02-25,639.5558179999999,Demanda,melilla
2017-02-26,741.53072,Demanda,castilla y leon
2017-02-27,746.0535649999999,Demanda,peninsular
2017-02-28,759.946768,Demanda,castilla y leon
2017-03-01,763.5698980000001,Demanda,comunidad de navarra
2017-03-02,774.329746,Demanda,region de murcia
2017-03-03,706.427594,Demanda,melilla
2017-03-04,650.806971,Demanda,baleares
2017-03-05,742.278676,Demanda,pais vasco
2017-03-06,750.4549030000001,Demanda,aragon
2017-03-07,738.763446,Demanda,la rioja
2017-03-08,733.773192,Demanda,galicia
2017-03-09,722.0613440000001,Demanda,principado de asturias
2017-03-10,646.815723,Demanda,region de murcia
2017-03-11,603.914043,Demanda,principado de asturias
2017-03-12,738.362394,Demanda,ceuta
2017-03-13,751.881092,Demanda,galicia
2017-03-14,737.0020770000001,Demanda,cantabria
2017-03-15,733.165208,Demanda,extremadura
2017-03-16,725.396333,Demanda,pais vasco
2017-03-17,647.495696,Demanda,melilla
2017-03-18,596.769468,Demanda,castilla y leon
2017-03-19,696.202895,Demanda,baleares
2017-03-20,735.184495,Demanda,castilla la mancha
2017-03-21,752.4987689999999,Demanda,comunidad de navarra
2017-03-22,765.141794,Demanda,principado de asturias
2017-03-23,777.112401,Demanda,castilla y leon
2017-03-24,702.109452,Demanda,galicia
2017-03-25,615.279047,Demanda,aragon
2017-03-26,752.452857,Demanda,region de murcia
2017-03-27,749.19056,Demanda,comunidad de madrid
2017-03-28,740.4801550000001,Demanda,region de murcia
2017-03-29,730.169661,Demanda,pais vasco
2017-03-30,726.136892,Demanda,cantabria
2017-03-31,660.366042,Demanda,cantabria
2017-04-01,612.97034,Demanda,comunidad de madrid
2017-04-02,717.88698,Demanda,comunidad de valenciana
2017-04-03,731.511346,Demanda,cataluña
2017-04-04,729.48328,Demanda,ceuta
2017-04-05,726.582898,Demanda,cantabria
2017-04-06,720.0998079999999,Demanda,la rioja
2017-04-07,651.7386339999999,Demanda,cataluña
2017-04-08,597.656302,Demanda,andalucia
2017-04-09,695.538758,Demanda,comunidad de madrid
2017-04-10,707.219894,Demanda,canarias
2017-04-11,694.46717,Demanda,cataluña
2017-04-12,605.880528,Demanda,castilla y leon
2017-04-13,559.752619,Demanda,cataluña
2017-04-14,590.162907,Demanda,ceuta
2017-04-15,559.525843,Demanda,peninsular
2017-04-16,616.37308,Demanda,cantabria
2017-04-17,696.1900479999999,Demanda,galicia
2017-04-18,716.827223,Demanda,castilla y leon
2017-04-19,715.778602,Demanda,castilla y leon
2017-04-20,713.856583,Demanda,castilla y leon
2017-04-21,648.300654,Demanda,principado de asturias
2017-04-22,593.4411829999999,Demanda,melilla
2017-04-23,679.7099179999999,Demanda,cataluña
2017-04-24,718.206582,Demanda,principado de asturias
2017-04-25,727.071917,Demanda,comunidad de valenciana
2017-04-26,736.488013,Demanda,castilla la mancha
2017-04-27,731.294805,Demanda,comunidad de navarra
2017-04-28,657.607178,Demanda,castilla y leon
2017-04-29,601.945005,Demanda,castilla y leon
2017-04-30,576.647958,Demanda,pais vasco
2017-05-01,684.555249,Demanda,canarias
2017-05-02,716.650525,Demanda,region de murcia
2017-05-03,720.216639,Demanda,peninsular
2017-05-04,717.8879440000001,Demanda,cantabria
2017-05-05,645.258772,Demanda,ceuta
2017-05-06,591.2912140000001,Demanda,galicia
2017-05-07,701.8385139999999,Demanda,cataluña
2017-05-08,719.220916,Demanda,canarias
2017-05-09,722.3579980000001,Demanda,peninsular
2017-05-10,720.31177,Demanda,comunidad de valenciana
2017-05-11,713.437711,Demanda,ceuta
2017-05-12,641.735646,Demanda,castilla y leon
2017-05-13,588.756865,Demanda,castilla y leon
2017-05-14,689.107047,Demanda,principado de asturias
2017-05-15,727.065784,Demanda,ceuta
2017-05-16,726.8688070000001,Demanda,comunidad de navarra
2017-05-17,725.2027360000001,Demanda,aragon
2017-05-18,710.9272149999999,Demanda,cantabria
2017-05-19,642.947328,Demanda,melilla
2017-05-20,595.14419,Demanda,region de murcia
2017-05-21,707.215908,Demanda,aragon
2017-05-22,735.713079,Demanda,canarias
2017-05-23,744.762226,Demanda,region de murcia
2017-05-24,753.708067,Demanda,galicia
2017-05-25,751.8024849999999,Demanda,castilla y leon
2017-05-26,676.432459,Demanda,principado de asturias
2017-05-27,614.285606,Demanda,extremadura
2017-05-28,720.3179590000001,Demanda,region de murcia
2017-05-29,730.950193,Demanda,castilla la mancha
2017-05-30,736.466626,Demanda,comunidad de madrid
2017-05-31,747.51887,Demanda,principado de asturias
2017-06-01,753.609124,Demanda,comunidad de valenciana
2017-06-02,679.4266729999999,Demanda,aragon
2017-06-03,611.001936,Demanda,andalucia
2017-06-04,703.309683,Demanda,baleares
2017-06-05,740.130509,Demanda,andalucia
2017-06-06,749.355998,Demanda,peninsular
2017-06-07,761.8669229999999,Demanda,principado de asturias
2017-06-08,759.329608,Demanda,extremadura
2017-06-09,694.435316,Demanda,la rioja
2017-06-10,650.1920620000001,Demanda,principado de asturias
2017-06-11,788.982005,Demanda,pais vasco
2017-06-12,817.9848199999999,Demanda,la rioja
2017-06-13,833.791039,Demanda,castilla la mancha
2017-06-14,840.938662,Demanda,peninsular
2017-06-15,843.222117,Demanda,castilla la mancha
2017-06-16,775.071419,Demanda,comunidad de navarra
2017-06-17,714.249156,Demanda,canarias
2017-06-18,838.636414,Demanda,comunidad de navarra
2017-06-19,851.662309,Demanda,galicia
2017-06-20,854.59514,Demanda,canarias
2017-06-21,855.949555,Demanda,castilla y leon
2017-06-22,835.3527349999999,Demanda,cantabria
2017-06-23,748.1477389999999,Demanda,baleares
2017-06-24,690.609154,Demanda,pais vasco
2017-06-25,805.4390189999999,Demanda,galicia
2017-06-26,810.662661,Demanda,extremadura
2017-06-27,785.930599,Demanda,cataluña
2017-06-28,749.639349,Demanda,region de murcia
2017-06-29,732.881027,Demanda,la rioja
2017-06-30,665.287066,Demanda,comunidad de valenciana
2017-07-01,621.685663,Demanda,castilla y leon
2017-07-02,746.866343,Demanda,region de murcia
2017-07-03,783.170813,Demanda,comunidad de valenciana
2017-07-04,793.9643619999999,Demanda,comunidad de navarra
2017-07-05,784.389237,Demanda,comunidad de valenciana
2017-07-06,774.032849,Demanda,cantabria
2017-07-07,695.0573959999999,Demanda,peninsular
2017-07-08,644.49583,Demanda,region de murcia
2017-07-09,780.556382,Demanda,extremadura
2017-07-10,811.274869,Demanda,cataluña
2017-07-11,841.963111,Demanda,la rioja
2017-07-12,864.108624,Demanda,baleares
2017-07-13,858.5712689999999,Demanda,cataluña
2017-07-14,764.624451,Demanda,castilla y leon
2017-07-15,696.7160600000001,Demanda,canarias
2017-07-16,829.407742,Demanda,la rioja
2017-07-17,853.1823009999999,Demanda,principado de asturias
2017-07-18,843.294513,Demanda,la rioja
2017-07-19,823.5135110000001,Demanda,comunidad de valenciana
2017-07-20,803.7775790000001,Demanda,la rioja
2017-07-21,722.2327489999999,Demanda,pais vasco
2017-07-22,662.966167,Demanda,region de murcia
2017-07-23,781.909147,Demanda,galicia
2017-07-24,775.633496,Demanda,melilla
2017-07-25,794.953654,Demanda,comunidad de valenciana
2017-07-26,821.649128,Demanda,melilla
2017-07-27,825.860618,Demanda,galicia
2017-07-28,752.2962249999999,Demanda,principado de asturias
2017-07-29,694.030592,Demanda,extremadura
2017-07-30,786.533772,Demanda,canarias
2017-07-31,809.48341,Demanda,comunidad de navarra
2017-08-01,815.805124,Demanda,baleares
2017-08-02,830.50329,Demanda,region de murcia
2017-08-03,844.8633930000001,Demanda,extremadura
2017-08-04,766.691996,Demanda,extremadura
2017-08-05,696.275799,Demanda,canarias
2017-08-06,800.407779,Demanda,baleares
2017-08-07,790.770479,Demanda,galicia
2017-08-08,756.459917,Demanda,aragon
2017-08-09,722.882422,Demanda,peninsular
2017-08-10,722.9370749999999,Demanda,comunidad de navarra
2017-08-11,667.7345969999999,Demanda,galicia
2017-08-12,624.358656,Demanda,castilla la mancha
2017-08-13,705.119924,Demanda,peninsular
2017-08-14,667.476848,Demanda,galicia
2017-08-15,750.783924,Demanda,pais vasco
2017-08-16,769.223326,Demanda,comunidad de navarra
2017-08-17,781.714003,Demanda,principado de asturias
2017-08-18,712.994524,Demanda,andalucia
2017-08-19,663.334377,Demanda,region de murcia
2017-08-20,781.801298,Demanda,ceuta
2017-08-21,803.185833,Demanda,ceuta
2017-08-22,805.156019,Demanda,region de murcia
2017-08-23,801.839414,Demanda,pais vasco
2017-08-24,794.6564860000001,Demanda,principado de asturias
2017-08-25,722.123643,Demanda,comunidad de madrid
2017-08-26,660.169139,Demanda,region de murcia
2017-08-27,769.3381380000001,Demanda,pais vasco
2017-08-28,769.062605,Demanda,baleares
2017-08-29,756.948043,Demanda,melilla
2017-08-30,758.1675550000001,Demanda,extremadura
2017-08-31,745.637679,Demanda,castilla la mancha
2017-09-01,670.569574,Demanda,comunidad de madrid
2017-09-02,625.267091,Demanda,aragon
2017-09-03,751.839982,Demanda,pais vasco
2017-09-04,789.34076,Demanda,galicia
2017-09-05,795.949088,Demanda,galicia
2017-09-06,787.398911,Demanda,baleares
2017-09-07,757.985149,Demanda,castilla y leon
2017-09-08,674.3506160000001,Demanda,aragon
2017-09-09,609.041459,Demanda,ceuta
2017-09-10,709.0902619999999,Demanda,region de murcia
2017-09-11,751.786559,Demanda,melilla
2017-09-12,764.65317,Demanda,pais vasco
2017-09-13,768.171308,Demanda,principado de asturias
2017-09-14,734.7168810000001,Demanda,comunidad de valenciana
2017-09-15,650.104944,Demanda,extremadura
2017-09-16,599.30406,Demanda,pais vasco
2017-09-17,712.364514,Demanda,castilla y leon
2017-09-18,734.767262,Demanda,comunidad de navarra
2017-09-19,735.501297,Demanda,cantabria
2017-09-20,737.581238,Demanda,canarias
2017-09-21,737.9871019999999,Demanda,region de murcia
2017-09-22,661.606811,Demanda,extremadura
2017-09-23,611.7716949999999,Demanda,canarias
2017-09-24,726.40386,Demanda,castilla la mancha
2017-09-25,742.539212,Demanda,pais vasco
2017-09-26,743.3728070000001,Demanda,melilla
2017-09-27,742.938183,Demanda,comunidad de valenciana
2017-09-28,740.245271,Demanda,galicia
2017-09-29,663.77014,Demanda,galicia
2017-09-30,608.89777,Demanda,region de murcia
2017-10-01,729.7744250000001,Demanda,castilla y leon
2017-10-02,734.087171,Demanda,region de murcia
2017-10-03,751.8731779999999,Demanda,aragon
2017-10-04,754.7396269999999,Demanda,baleares
2017-10-05,751.31087,Demanda,la rioja
2017-10-06,659.217858,Demanda,andalucia
2017-10-07,605.654988,Demanda,canarias
2017-10-08,706.351406,Demanda,melilla
2017-10-09,732.202404,Demanda,comunidad de valenciana
2017-10-10,730.08989,Demanda,melilla
2017-10-11,628.211176,Demanda,pais vasco
2017-10-12,675.209676,Demanda,ceuta
2017-10-13,643.437968,Demanda,comunidad de madrid
2017-10-14,601.044997,Demanda,castilla la mancha
2017-10-15,718.351947,Demanda,canarias
2017-10-16,731.6431269999999,Demanda,aragon
2017-10-17,730.292911,Demanda,comunidad de madrid
2017-10-18,719.5576729999999,Demanda,melilla
2017-10-19,719.103852,Demanda,cataluña
2017-10-20,646.738804,Demanda,canarias
2017-10-21,591.488872,Demanda,la rioja
2017-10-22,705.183881,Demanda,ceuta
2017-10-23,725.529056,Demanda,pais vasco
2017-10-24,729.923941,Demanda,castilla la mancha
2017-10-25,724.883635,Demanda,extremadura
2017-10-26,722.316144,Demanda,principado de asturias
2017-10-27,642.175793,Demanda,principado de asturias
2017-10-28,614.270002,Demanda,baleares
2017-10-29,707.167017,Demanda,andalucia
2017-10-30,718.185313,Demanda,cantabria
2017-10-31,615.921655,Demanda,la rioja
2017-11-01,707.921111,Demanda,comunidad de navarra
2017-11-02,719.459192,Demanda,galicia
2017-11-03,645.817412,Demanda,pais vasco
2017-11-04,597.6866289999999,Demanda,melilla
2017-11-05,716.9725990000001,Demanda,la rioja
2017-11-06,744.822203,Demanda,la rioja
2017-11-07,759.905745,Demanda,comunidad de madrid
2017-11-08,759.861963,Demanda,galicia
2017-11-09,764.532188,Demanda,galicia
2017-11-10,683.015399,Demanda,ceuta
2017-11-11,630.568913,Demanda,ceuta
2017-11-12,754.680556,Demanda,comunidad de valenciana
2017-11-13,783.837983,Demanda,comunidad de valenciana
2017-11-14,789.164992,Demanda,baleares
2017-11-15,787.289911,Demanda,cataluña
2017-11-16,779.087427,Demanda,ceuta
2017-11-17,698.082147,Demanda,castilla y leon
2017-11-18,645.3714,Demanda,aragon
2017-11-19,768.722248,Demanda,castilla la mancha
2017-11-20,788.658495,Demanda,ceuta
2017-11-21,794.65202,Demanda,baleares
2017-11-22,782.339118,Demanda,la rioja
2017-11-23,772.0361800000001,Demanda,comunidad de navarra
2017-11-24,699.83474,Demanda,castilla la mancha
2017-11-25,651.682382,Demanda,la rioja
2017-11-26,785.800132,Demanda,la rioja
2017-11-27,809.6875379999999,Demanda,comunidad de valenciana
2017-11-28,815.675267,Demanda,aragon
2017-11-29,820.643977,Demanda,castilla y leon
2017-11-30,831.437788,Demanda,cantabria
2017-12-01,764.719224,Demanda,comunidad de navarra
2017-12-02,715.9395529999999,Demanda,melilla
2017-12-03,838.1326779999999,Demanda,castilla y leon
2017-12-04,848.1622950000001,Demanda,ceuta
2017-12-05,756.360395,Demanda,cataluña
2017-12-06,782.686007,Demanda,melilla
2017-12-07,719.4969229999999,Demanda,peninsular
2017-12-08,717.690506,Demanda,region de murcia
2017-12-09,684.898749,Demanda,galicia
2017-12-10,802.343752,Demanda,cataluña
2017-12-11,825.186982,Demanda,cantabria
2017-12-12,839.0314229999999,Demanda,comunidad de navarra
2017-12-13,829.2274259999999,Demanda,castilla y leon
2017-12-14,803.1184030000001,Demanda,canarias
2017-12-15,727.264645,Demanda,baleares
2017-12-16,694.705763,Demanda,galicia
2017-12-17,829.576999,Demanda,castilla la mancha
2017-12-18,832.816687,Demanda,cantabria
2017-12-19,834.7619599999999,Demanda,region de murcia
2017-12-20,819.406557,Demanda,principado de asturias
2017-12-21,792.960353,Demanda,cantabria
2017-12-22,702.851367,Demanda,comunidad de madrid
2017-12-23,642.9100629999999,Demanda,extremadura
2017-12-24,595.60077,Demanda,ceuta
2017-12-25,701.4357190000001,Demanda,comunidad de navarra
2017-12-26,741.6290250000001,Demanda,melilla
2017-12-27,736.357873,Demanda,castilla la mancha
2017-12-28,715.140213,Demanda,canarias
2017-12-29,652.290283,Demanda,region de murcia
2017-12-30,618.2602730000001,Demanda,principado de asturias
2017-12-31,574.637329,Demanda,canarias
2018-01-01,724.549044,Demanda,comunidad de madrid
2018-01-02,753.204111,Demanda,melilla
2018-01-03,752.386801,Demanda,comunidad de madrid
2018-01-04,724.096688,Demanda,extremadura
2018-01-05,639.705663,Demanda,canarias
2018-01-06,672.06465,Demanda,aragon
2018-01-07,817.299975,Demanda,region de murcia
2018-01-08,854.74517,Demanda,comunidad de navarra
2018-01-09,837.8049560000001,Demanda,region de murcia
2018-01-10,834.7097140000001,Demanda,castilla la mancha
2018-01-11,831.785061,Demanda,comunidad de navarra
2018-01-12,760.6385230000001,Demanda,extremadura
2018-01-13,708.6216189999999,Demanda,comunidad de navarra
2018-01-14,835.1041160000001,Demanda,comunidad de valenciana
2018-01-15,833.3891580000001,Demanda,cantabria
2018-01-16,817.515175,Demanda,comunidad de navarra
2018-01-17,817.603332,Demanda,comunidad de valenciana
2018-01-18,812.5524340000001,Demanda,castilla y leon
2018-01-19,725.927312,Demanda,ceuta
2018-01-20,665.342898,Demanda,region de murcia
2018-01-21,776.9343610000001,Demanda,castilla la mancha
2018-01-22,792.2156620000001,Demanda,galicia
2018-01-23,795.267689,Demanda,cantabria
2018-01-24,808.307013,Demanda,baleares
2018-01-25,820.23928,Demanda,la rioja
2018-01-26,737.558974,Demanda,galicia
2018-01-27,684.397914,Demanda,galicia
2018-01-28,793.986634,Demanda,cantabria
2018-01-29,811.803938,Demanda,cantabria
2018-01-30,809.9021899999999,Demanda,comunidad de valenciana
2018-01-31,828.9938689999999,Demanda,cantabria
2018-02-01,836.71501,Demanda,ceuta
2018-02-02,755.6095600000001,Demanda,melilla
2018-02-03,719.5312439999999,Demanda,comunidad de navarra
2018-02-04,852.3779420000001,Demanda,andalucia
2018-02-05,864.736056,Demanda,andalucia
2018-02-06,873.750902,Demanda,pais vasco
2018-02-07,880.070875,Demanda,pais vasco
2018-02-08,873.284436,Demanda,la rioja
2018-02-09,774.761864,Demanda,cataluña
2018-02-10,706.770018,Demanda,region de murcia
2018-02-11,833.3322659999999,Demanda,la rioja
2018-02-12,852.668027,Demanda,melilla
2018-02-13,845.115172,Demanda,ceuta
2018-02-14,818.9899889999999,Demanda,cantabria
2018-02-15,799.33113,Demanda,cantabria
2018-02-16,713.847709,Demanda,galicia
2018-02-17,670.06944,Demanda,region de murcia
2018-02-18,788.77486,Demanda,ceuta
2018-02-19,796.9932120000001,Demanda,cantabria
2018-02-20,802.817854,Demanda,canarias
2018-02-21,816.409034,Demanda,cataluña
2018-02-22,822.010418,Demanda,castilla y leon
2018-02-23,738.315463,Demanda,pais vasco
2018-02-24,682.057541,Demanda,andalucia
2018-02-25,809.18641,Demanda,cataluña
2018-02-26,854.244166,Demanda,cataluña
2018-02-27,838.1637539999999,Demanda,andalucia
2018-02-28,828.808564,Demanda,galicia
2018-03-01,828.4222460000001,Demanda,melilla
2018-03-02,718.198115,Demanda,castilla la mancha
2018-03-03,661.6924309999999,Demanda,peninsular
2018-03-04,792.15792,Demanda,baleares
2018-03-05,808.969759,Demanda,la rioja
2018-03-06,802.365201,Demanda,galicia
2018-03-07,795.959464,Demanda,canarias
2018-03-08,786.754305,Demanda,comunidad de valenciana
2018-03-09,695.131877,Demanda,comunidad de valenciana
2018-03-10,650.662602,Demanda,la rioja
2018-03-11,768.123415,Demanda,cantabria
2018-03-12,783.569196,Demanda,extremadura
2018-03-13,792.974586,Demanda,aragon
2018-03-14,786.821055,Demanda,melilla
2018-03-15,779.1433000000001,Demanda,melilla
2018-03-16,712.2984799999999,Demanda,region de murcia
2018-03-17,660.909128,Demanda,cataluña
2018-03-18,780.044318,Demanda,galicia
2018-03-19,830.948036,Demanda,cantabria
2018-03-20,828.243998,Demanda,cantabria
2018-03-21,816.8010370000001,Demanda,region de murcia
2018-03-22,814.750421,Demanda,andalucia
2018-03-23,737.438894,Demanda,cantabria
2018-03-24,647.1496999999999,Demanda,melilla
2018-03-25,775.540539,Demanda,peninsular
2018-03-26,765.7652099999999,Demanda,peninsular
2018-03-27,739.889331,Demanda,peninsular
2018-03-28,657.9091119999999,Demanda,cantabria
2018-03-29,617.090812,Demanda,cantabria
2018-03-30,637.005171,Demanda,peninsular
